2025-03-07 11:26:00,679 INFO  Logger.cs: 70 - 
2025-03-07 12:05:39,224 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lever.stp-1
2025-03-07 12:05:39,224 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lever.stp-2
2025-03-07 12:05:39,225 INFO  ExportHelperExtension.cs: 1136 - Found 36 in lever.stp-2
2025-03-07 12:05:39,225 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lever.stp-2
2025-03-07 12:05:40,027 INFO  SwAddin.cs: 339 - Loading config tree
2025-03-07 12:05:40,031 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-03-07 12:05:40,034 INFO  SwAddin.cs: 344 - Showing property manager
2025-03-07 12:06:02,986 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:06:21,774 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:06:27,870 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:06:38,721 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:06:40,956 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:06:51,721 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:06:59,235 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:07:12,555 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:07:14,431 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:07:18,967 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:07:36,817 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:07:38,395 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:07:41,449 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:07:41,616 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:08:01,073 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:08:25,612 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:08:52,948 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:08:54,996 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:09:04,311 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-03-07 12:09:09,847 INFO  ExportHelperExtension.cs: 347 - Creating joint shoulder_link
2025-03-07 12:09:09,857 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-03-07 12:09:09,858 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-07 12:09:09,859 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-03-07 12:09:09,859 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-03-07 12:09:10,390 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2025-03-07 12:09:10,393 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-03-07 12:09:10,394 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-03-07 12:09:10,394 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-03-07 12:09:10,419 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-03-07 12:09:14,531 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child shoulder_link failed
2025-03-07 12:09:14,648 INFO  ExportHelperExtension.cs: 347 - Creating joint upper_link
2025-03-07 12:09:14,649 INFO  ExportHelperExtension.cs: 1397 - Fixing components for shoulder_link
2025-03-07 12:09:14,650 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2025-03-07 12:09:14,650 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-07 12:09:14,650 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-03-07 12:09:14,651 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-03-07 12:09:15,419 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-03-07 12:09:15,420 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-03-07 12:09:15,421 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-03-07 12:09:15,422 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-03-07 12:09:15,423 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2025-03-07 12:09:15,424 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-03-07 12:09:19,671 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent shoulder_link to child upper_link failed
2025-03-07 12:09:19,922 INFO  ExportHelperExtension.cs: 347 - Creating joint lower_link
2025-03-07 12:09:19,924 INFO  ExportHelperExtension.cs: 1397 - Fixing components for upper_link
2025-03-07 12:09:19,925 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2025-03-07 12:09:19,925 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2025-03-07 12:09:19,926 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-07 12:09:19,926 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-03-07 12:09:19,926 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-03-07 12:09:20,738 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-03-07 12:09:20,738 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-03-07 12:09:20,738 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-03-07 12:09:20,739 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-03-07 12:09:20,739 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 42
2025-03-07 12:09:20,739 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2025-03-07 12:09:20,739 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-03-07 12:09:25,844 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent upper_link to child lower_link failed
2025-03-07 12:09:25,903 INFO  ExportHelperExtension.cs: 347 - Creating joint gimbal_link
2025-03-07 12:09:25,904 INFO  ExportHelperExtension.cs: 1397 - Fixing components for lower_link
2025-03-07 12:09:25,904 INFO  ExportHelperExtension.cs: 1402 - Fixing 48
2025-03-07 12:09:25,905 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2025-03-07 12:09:25,905 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2025-03-07 12:09:25,905 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-07 12:09:25,906 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-03-07 12:09:25,906 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-03-07 12:09:26,661 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-03-07 12:09:26,662 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-03-07 12:09:26,663 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-03-07 12:09:26,663 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-03-07 12:09:26,664 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 48
2025-03-07 12:09:26,664 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 42
2025-03-07 12:09:26,664 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2025-03-07 12:09:26,665 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-03-07 12:09:31,073 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent lower_link to child gimbal_link failed
2025-03-07 12:09:31,195 INFO  ExportHelperExtension.cs: 347 - Creating joint left_lever_link
2025-03-07 12:09:31,196 INFO  ExportHelperExtension.cs: 1397 - Fixing components for gimbal_link
2025-03-07 12:09:31,197 INFO  ExportHelperExtension.cs: 1402 - Fixing 51
2025-03-07 12:09:31,197 INFO  ExportHelperExtension.cs: 1402 - Fixing 48
2025-03-07 12:09:31,197 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2025-03-07 12:09:31,198 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2025-03-07 12:09:31,198 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-07 12:09:31,199 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-03-07 12:09:31,199 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-03-07 12:09:32,111 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-03-07 12:09:32,111 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-03-07 12:09:32,112 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-03-07 12:09:32,112 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-03-07 12:09:32,113 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 51
2025-03-07 12:09:32,113 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 48
2025-03-07 12:09:32,114 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 42
2025-03-07 12:09:32,114 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2025-03-07 12:09:32,115 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-03-07 12:09:36,786 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent gimbal_link to child left_lever_link failed
2025-03-07 12:09:36,795 INFO  ExportHelperExtension.cs: 347 - Creating joint right_lever_link
2025-03-07 12:09:36,796 INFO  ExportHelperExtension.cs: 1397 - Fixing components for gimbal_link
2025-03-07 12:09:36,796 INFO  ExportHelperExtension.cs: 1402 - Fixing 51
2025-03-07 12:09:36,796 INFO  ExportHelperExtension.cs: 1402 - Fixing 48
2025-03-07 12:09:36,797 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2025-03-07 12:09:36,797 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2025-03-07 12:09:36,797 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-03-07 12:09:36,798 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-03-07 12:09:36,798 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-03-07 12:09:37,389 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-03-07 12:09:37,390 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-03-07 12:09:37,391 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-03-07 12:09:37,391 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-03-07 12:09:37,392 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 51
2025-03-07 12:09:37,392 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 48
2025-03-07 12:09:37,392 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 42
2025-03-07 12:09:37,393 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2025-03-07 12:09:37,393 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-03-07 12:09:40,759 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent gimbal_link to child right_lever_link failed
2025-03-07 12:09:40,897 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from simple_mtm
2025-03-07 12:09:40,903 INFO  ExportHelperExtension.cs: 1136 - Found 66 in simple_mtm
2025-03-07 12:09:40,905 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in simple_mtm
2025-03-07 12:09:40,905 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-03-07 12:09:40,905 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-03-07 12:09:40,905 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gimbal_body.stp-1
2025-03-07 12:09:40,906 INFO  ExportHelperExtension.cs: 1136 - Found 37 in gimbal_body.stp-1
2025-03-07 12:09:40,906 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gimbal_body.stp-1
2025-03-07 12:09:40,906 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base.stp-1
2025-03-07 12:09:40,907 INFO  ExportHelperExtension.cs: 1136 - Found 38 in base.stp-1
2025-03-07 12:09:40,907 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base.stp-1
2025-03-07 12:09:40,908 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from lower_arm.stp-1
2025-03-07 12:09:40,908 INFO  ExportHelperExtension.cs: 1136 - Found 31 in lower_arm.stp-1
2025-03-07 12:09:40,908 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in lower_arm.stp-1
2025-03-07 12:09:40,908 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shoulder_left_arm.stp-1
2025-03-07 12:09:40,909 INFO  ExportHelperExtension.cs: 1136 - Found 42 in shoulder_left_arm.stp-1
2025-03-07 12:09:40,909 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shoulder_left_arm.stp-1
2025-03-07 12:09:40,910 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shoulder_pitch.stp-1
2025-03-07 12:09:40,910 INFO  ExportHelperExtension.cs: 1136 - Found 36 in shoulder_pitch.stp-1
2025-03-07 12:09:40,910 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shoulder_pitch.stp-1
2025-03-07 12:09:40,911 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from upper_arm.stp-1
2025-03-07 12:09:40,911 INFO  ExportHelperExtension.cs: 1136 - Found 36 in upper_arm.stp-1
2025-03-07 12:09:40,911 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in upper_arm.stp-1
2025-03-07 12:09:40,912 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from lever.stp-1
2025-03-07 12:09:40,912 INFO  ExportHelperExtension.cs: 1136 - Found 36 in lever.stp-1
2025-03-07 12:09:40,913 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in lever.stp-1
2025-03-07 12:09:40,913 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from lever.stp-2
2025-03-07 12:09:40,913 INFO  ExportHelperExtension.cs: 1136 - Found 36 in lever.stp-2
2025-03-07 12:09:40,914 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in lever.stp-2
2025-03-07 12:09:40,914 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from simple_mtm
2025-03-07 12:09:40,914 INFO  ExportHelperExtension.cs: 1136 - Found 66 in simple_mtm
2025-03-07 12:09:40,915 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in simple_mtm
2025-03-07 12:09:40,915 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-03-07 12:09:40,915 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-03-07 12:09:40,916 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gimbal_body.stp-1
2025-03-07 12:09:40,916 INFO  ExportHelperExtension.cs: 1136 - Found 37 in gimbal_body.stp-1
2025-03-07 12:09:40,916 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gimbal_body.stp-1
2025-03-07 12:09:40,917 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base.stp-1
2025-03-07 12:09:40,917 INFO  ExportHelperExtension.cs: 1136 - Found 38 in base.stp-1
2025-03-07 12:09:40,917 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base.stp-1
2025-03-07 12:09:40,918 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lower_arm.stp-1
2025-03-07 12:09:40,918 INFO  ExportHelperExtension.cs: 1136 - Found 31 in lower_arm.stp-1
2025-03-07 12:09:40,918 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lower_arm.stp-1
2025-03-07 12:09:40,918 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shoulder_left_arm.stp-1
2025-03-07 12:09:40,955 INFO  ExportHelperExtension.cs: 1136 - Found 42 in shoulder_left_arm.stp-1
2025-03-07 12:09:40,955 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shoulder_left_arm.stp-1
2025-03-07 12:09:40,957 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shoulder_pitch.stp-1
2025-03-07 12:09:40,957 INFO  ExportHelperExtension.cs: 1136 - Found 36 in shoulder_pitch.stp-1
2025-03-07 12:09:40,957 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shoulder_pitch.stp-1
2025-03-07 12:09:40,957 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from upper_arm.stp-1
2025-03-07 12:09:40,958 INFO  ExportHelperExtension.cs: 1136 - Found 36 in upper_arm.stp-1
2025-03-07 12:09:40,959 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in upper_arm.stp-1
2025-03-07 12:09:40,959 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lever.stp-1
2025-03-07 12:09:40,959 INFO  ExportHelperExtension.cs: 1136 - Found 36 in lever.stp-1
2025-03-07 12:09:40,959 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lever.stp-1
2025-03-07 12:09:40,960 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lever.stp-2
2025-03-07 12:09:40,961 INFO  ExportHelperExtension.cs: 1136 - Found 36 in lever.stp-2
2025-03-07 12:09:40,961 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lever.stp-2
2025-03-07 12:09:41,021 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-07 12:10:57,849 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-03-07 12:10:57,854 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
